bp,A1: JW_1,A2: JW_2,A3: JW_3,A4: JW_4,A5: JW_5,A6: JW_6,A7: JW_7,A8: JW_8,A12: Std_1,B1: JW_9,B2: JW_10,B3: JW_11,B4: JW_12,B5: JW_13,B6: JW_14,B7: JW_15,B8: JW_16,B12: Std_2,C1: VK_1_501,C2: VK_2,C3: VK_3,C4: VK_4,C5: VK_5,C6: VK_6,C7: YG_1,C12: Std_3,D1: YG_6_427,D2: YG_9,D12: Ladder
190,586.2536473079565,1070.2454295527734,892.4412416814951,1094.9317141605468,1368.7432200893854,1118.402703059495,1151.4941301326103,854.1762059448068,135.32685090236447,243.44902188636357,41.86307039240096,526.7576893967962,393.3352048602138,80.33761097743252,321.570234844594,35.13870451427289,1005.1753323151722,435.00924198156895,29.13995796215939,271.764378072512,941.3009475273132,1272.2393085524568,1100.1939100577397,1389.0075917204028,1237.0850716063073,3077.564373583544,1111.3925748781696,894.2417686290221,93.29939764745609
191,588.4169806629882,1077.6093298810838,897.068871496776,1101.8353807757449,1374.4519545367618,1122.9602502160146,1155.9290946738417,855.1783311804687,70.96449345998045,244.09111041523488,41.14354382074923,528.3804891946091,395.1473642693967,79.82267511797579,322.3001590206725,34.62404874365634,1011.7718783645334,211.6885737065599,29.289788471650347,273.05381605156856,941.6503136199663,1272.5529432512415,1100.2392973496505,1387.7782011878385,1238.623488265553,3381.1400896587643,1117.9142288646058,899.8385479896331,124.30607833007326
192,590.953273366822,1084.63272089536,901.829082023641,1108.7168398905212,1379.6117211389646,1128.2902346148671,1160.3343069980742,856.662345207523,43.64743471548323,244.66972939541554,40.55030767488724,529.9443526891885,396.7203541229365,79.60240013323411,323.15232535530777,34.0156411437883,1018.1806123682566,104.91855837863898,29.254348665196794,274.72938531730654,942.3316566114034,1272.7268678493795,1100.5706730832908,1386.3103431847262,1239.3469801024967,3342.776948997696,1124.8654416194397,905.2159681692709,164.1293343167571
193,593.6375961927832,1091.123325714465,906.4097875009145,1115.2636150190276,1384.3263976224648,1134.23391735402,1164.8069176804233,858.253380400288,30.82795563110075,245.27513037275426,39.94742716927047,531.593879948763,398.27091252258765,79.98288766222011,324.34820902553247,33.184742029334515,1023.7626850092917,58.35952432992611,29.19835572943246,276.93950099921426,943.3100812307395,1272.467266563922,1100.7468833105047,1384.7669520886354,1239.221489745692,2956.1322477947574,1131.5772772154287,909.8279017583483,214.50381613202612
194,595.8590284426372,1097.149493343285,910.5824068039848,1121.2136311574695,1388.6973866076926,1140.2536319547094,1169.4462433189324,859.4504940453958,24.041609364642422,246.1760923000172,39.255899559130675,533.2911821672006,399.98294074072095,80.84721370626006,325.84756133784026,32.29961160780652,1028.3275134659357,37.343391306590554,29.141276298792697,279.38863608230736,944.1979496918707,1271.929255025391,1100.345877190254,1382.9186203845209,1238.7783098483721,2323.5186703770387,1137.362714178152,913.4998060724947,275.610169319175
195,597.2256933326963,1102.67193303051,914.4433120930531,1126.6929530332732,1392.905577867999,1145.7402997854772,1174.297915071938,860.0044885520092,19.850236392282174,247.58299921403366,38.62086432174441,535.020570790931,401.7981919947369,81.80204198147841,327.430206406133,31.72423859327822,1032.5192243238837,26.472038249276803,28.81344576878855,281.62337119019264,944.6414348585986,1271.6326458815306,1099.3515627842028,1380.7165126308528,1238.5556561239134,1617.6816512974458,1142.0102639716777,916.4357744070244,344.72578373917554
196,597.9020133547349,1107.5599311655712,918.1280943273291,1131.872289851974,1397.1997870784705,1150.2588035293093,1179.1609821620054,860.0061964257195,16.770621205459587,249.27967165431295,38.2820441573993,536.8098908099241,403.629229120584,82.67461605307177,328.9175268355813,31.564610043072232,1036.922580244807,19.778967126919145,28.006183676218107,283.3745847673409,944.7624270023491,1271.727127646344,1098.0094815760099,1378.6321324714922,1238.7318478757666,994.2019802834891,1145.5891358172842,918.6957997533615,414.55676839383295
197,598.5850422598189,1111.9003119359004,921.8068422870471,1136.9256520696963,1401.781659010197,1153.827732214734,1183.7916303670054,859.6641361228352,14.246127671843043,250.76396013951415,38.39655480300693,538.7777570777415,405.50842113356117,83.54052869789666,330.2838912563322,31.658129045056548,1041.7309362531703,15.474912898727393,26.788341670667876,284.7562235705149,944.9946948410006,1271.8193584154806,1096.6476978871337,1377.2713523283958,1239.1265524630137,545.7171132928868,1148.44353478065,920.3804183197038,471.7558082164869
198,600.2014909251403,1116.221404134456,925.6779784858835,1141.99440591025,1406.5847881419138,1157.0611442708646,1188.143924381851,859.2122481569174,12.18482559332452,251.59413268513313,38.866190877865236,541.113496676261,407.62025807066414,84.55325944230728,331.6746031628918,31.74546010794254,1046.6052802353272,12.566129687583663,25.608762899742224,286.22603026522586,945.6647889078084,1271.1409682907783,1095.5012364548506,1376.7701262330334,1239.3688235072661,274.72679434062337,1151.1490289399994,921.9492189506506,498.64376507391574
199,602.7470045017031,1120.4646897760115,929.3859934519639,1146.6008591743341,1410.8716783420728,1160.1598500199098,1191.879855812945,860.1353240920946,10.721033718743524,251.73906013368045,39.43691720631707,543.5954202624678,409.7653620063149,85.6212165975682,333.04182085189086,31.753705294736914,1050.7436260254003,10.575953293510134,24.852736155729897,287.3591317670676,946.520885437872,1269.5876958045403,1094.683046989298,1376.7786030034877,1239.3231604547098,136.3945806183432,1153.78108780073,923.6340563834073,493.0841587923253
200,606.5399999999997,1125.8099999999995,933.6399999999996,1151.51,1414.7199999999998,1163.71,1195.78,862.6299999999997,9.639999999999997,251.66999999999996,39.839999999999996,546.39,412.11999999999995,86.49999999999999,334.53999999999996,31.61,1054.93,9.169999999999995,24.839999999999993,288.09999999999997,946.9799999999998,1267.12,1093.7399999999998,1376.54,1238.7999999999997,72.23999999999997,1157.1999999999998,926.69,435.1199999999999
201,611.58,1133.4899999999998,939.45,1158.0,1418.7999999999997,1168.0099999999998,1201.0299999999997,864.8099999999998,8.399999999999999,252.12,39.86000000000001,549.6,414.9200000000001,86.87,336.32,31.239999999999995,1060.8399999999997,8.17,25.589999999999996,289.22,946.6100000000001,1264.11,1091.9600000000003,1375.31,1237.6799999999996,37.40999999999998,1162.3099999999997,932.3199999999999,307.57
202,614.3233603878342,1139.2258218219931,943.7906624823363,1163.1913189102754,1421.6155833888188,1170.4735445114645,1205.22249276757,865.7707325355669,7.099472988387813,253.0840766544153,39.37827100260142,551.1612023779225,416.6117521381258,86.55680857324467,337.50714415018854,30.951007504750386,1065.9258341921466,7.928798703262645,26.199617612202413,290.76583414916956,945.8950018379986,1262.785740677519,1089.8603805612258,1373.3099103488444,1236.629133037083,25.768907702886985,1166.2980613512898,937.0665431497017,198.8908872806165
203,615.5745453925477,1144.237661598096,947.4187274302358,1168.0866409085816,1424.505938496746,1172.363239311716,1209.0020531517932,865.3404442358858,5.402899151608996,253.90565261433358,38.59570932485379,551.9608889415355,417.87987215443144,86.2351312076554,338.6515402686891,30.97564644494919,1070.3750917959774,7.844190155339045,26.25343262362877,292.0392684166957,945.013425201345,1262.179488414721,1087.038112993268,1370.2789252228401,1235.3131793359282,20.65185649260814,1169.7741396125991,941.0016779093581,114.34998387868384
204,616.2315657337562,1149.247716233338,950.6030047288256,1172.707081827661,1427.989255645761,1174.7248292337597,1212.2865555653896,863.586480275309,3.567926262672659,253.92944856065003,37.78503997474273,553.1395940369101,419.4604410829859,86.4143409083733,339.95023120447024,31.319760997721186,1073.8163073095316,7.591901629214631,25.71053128018251,292.9717941287802,943.6317218218854,1261.244270879962,1083.4079972309783,1366.2983094629512,1233.3630177113032,16.17735341464184,1173.0560987223237,944.1679358637138,55.76190465541962
205,616.7152189702692,1154.0517004583944,953.2419521009216,1176.5340862223293,1431.5817717335685,1177.596617112674,1214.5947919223813,861.0300289095474,2.2207546842436052,252.97995949042863,37.200568618514055,555.3102743909891,421.7218142641067,87.14763342851994,341.15481168838954,31.79307016973986,1076.1620552018044,7.22591230129236,24.90578222352302,293.76097033953005,941.4172379539525,1259.488017373776,1079.1888022887647,1361.8651480683031,1230.793001926213,13.668787978704863,1175.8655648297713,946.419161999017,26.096734262610887
206,617.5561467931566,1158.8460004760816,955.9579912960123,1180.0566792964767,1434.8056366740568,1180.6432134166732,1216.2549543415898,858.5819432942766,1.7325557810552816,251.46872651499945,37.013889974421645,558.543307012769,424.6960648187619,88.11676713148688,342.1000202827013,32.17530575101631,1078.65429107136,6.813523058693676,24.420036527291398,294.350792583271,938.5269806124891,1256.714167286885,1074.5554125121857,1357.5775990092707,1227.9145039344412,12.063522821758493,1178.1191205041787,948.1184681456059,13.023668632703668
207,618.6507180884472,1163.5149537911857,959.0939022150311,1183.8373208814446,1437.3088802144327,1183.149972205918,1217.688824240096,856.9052581431712,1.9829105088324048,250.06811181061073,37.17326911637124,561.9081207605379,427.5060831573518,88.82199949484226,342.8202113280124,32.47218166392191,1082.0935792134421,6.313295113962634,24.546143010551564,294.65440839126313,935.679364821863,1253.4068905671559,1069.8231709221916,1353.863646029466,1225.096565788649,11.009044629205029,1179.5395181691858,949.2153653887932,8.280161983445883
208,619.679093970136,1168.0024413005813,962.3812930204449,1188.1341489089034,1439.5347895889174,1184.843585848321,1219.2435733112181,856.213960927938,2.535565924801195,249.44335012903878,37.30551064928925,564.5016372102823,429.4824110129837,89.13607926757129,343.68459080202643,32.830920754309105,1086.3313147876065,5.693839685635264,24.99905274759094,294.88743399781856,933.364934768003,1250.101497634466,1065.4577102579901,1350.4516394683724,1222.4692015532373,10.042502827984054,1180.4170830430091,949.7332389515637,6.5844904098120836
209,620.4387883266793,1172.1157221343813,965.1383012395929,1192.6187167723863,1441.9739067803891,1185.8285113426568,1220.8075195769209,856.1235803166575,3.179529808541032,249.98503488071387,37.05395446179124,565.95730085167,430.75794458047073,89.3311967706096,344.87152896717606,33.28614074289182,1090.6076069031283,5.132639399236289,25.25162001729472,295.6547509278942,931.7562507422319,1246.9752844307573,1062.0428419569414,1346.8506825201773,1220.1683548426038,8.998368378958956,1181.4761102294358,950.0643197101107,5.490455794932434
210,620.9,1175.7700000000002,967.0200000000001,1196.7299999999996,1444.6,1186.49,1221.98,856.2200000000001,4.019999999999999,251.45,36.36,566.4999999999999,432.02,89.71,346.0799999999999,33.68,1094.2000000000003,4.86,25.04,297.53999999999996,930.78,1243.82,1059.8299999999997,1342.81,1218.26,7.970000000000001,1183.28,950.75,4.500000000000001
211,621.0699143659159,1179.330316062405,968.6396937517261,1200.265648510695,1446.8668387832568,1187.4066487977905,1222.6428830045802,855.9760660757194,5.181293551682064,252.87449505240824,35.53138571501015,566.7216303808458,433.7914708992156,90.19435237532744,346.7281777326607,33.74750894536984,1096.9399519425097,4.892260857717955,24.664843498916944,300.5061879662312,930.1716882485746,1240.3042831557477,1058.287988791204,1338.4906217590783,1216.5006567984312,6.93745174954625,1185.6671908248452,951.9889000836874,3.6116183671139805
212,620.8568977685895,1183.1057487594908,970.8966242118715,1203.359296407749,1448.278540875459,1188.9742748718438,1223.3365605196423,852.6755356831425,6.506727313494853,253.35897884326633,35.00400036475861,567.2408497872375,435.9263851245963,90.40193167211832,346.679533536617,33.27127692186257,1099.0487387227251,5.170019990109296,24.607655071846402,303.74255193282386,929.4682152864925,1236.3318560601967,1056.4631611748355,1334.2591658448428,1214.4999324365585,5.951767828641565,1187.8657626690876,953.3710328131957,2.943331171494373
213,620.3560881474178,1186.6851927700402,973.7453855082647,1206.1474175862993,1448.7396160421465,1190.726355905123,1224.7288467057397,848.7300586209465,7.6902795693734225,252.78532465417388,35.01642059701904,568.2449849537874,437.9002621531635,90.10776611907984,346.3923073384974,32.37256493351386,1101.0413014703774,5.673011403600806,24.848331625490957,306.33458973213106,928.1693216097806,1231.9272693866787,1053.616931507204,1330.2456201864675,1212.1216059537924,5.343378535651497,1189.3090475955419,954.3228398678826,2.562146556754782
214,620.0335882632427,1189.469528717949,976.3638172657438,1208.7204785690253,1448.3737063856145,1191.773774519981,1226.814800474332,846.0303599394555,8.496444351537049,251.5993078803398,35.48012513656119,569.4647735321093,439.3229253566448,89.38232881870493,346.41354855713985,31.44724686433134,1103.3626320670282,6.267476860282626,25.01288098962785,307.8506330177231,926.0188010114132,1227.1935261490771,1049.377330633739,1326.1206648049886,1209.2746288055405,5.40000418238467,1190.052534531896,954.6054922707732,2.4192204073910775
215,620.4775168200173,1191.4292936893924,978.0345808326873,1211.1284335109701,1447.3569705732273,1191.682610215108,1228.7201490441005,842.9177056983286,8.841341690935042,250.354031457822,36.109402579858184,570.4833136494583,440.2409042997693,88.5065285182503,346.9348014881134,30.883484094024396,1105.9708100454097,6.706613549323833,24.87028746629074,308.436149523278,923.2040362106025,1222.4737890109307,1043.8254113469568,1321.3421190384815,1205.80345844111,6.024528340799792,1190.626884902457,954.3831847103776,2.376023355559311
216,621.6747540017029,1193.316944735239,978.9808266648304,1213.4015811526363,1446.0558838062614,1191.0736440724934,1229.5012757246757,840.265774498323,8.73076328164053,249.45653482733766,36.75247619470782,571.2424003944367,441.032915464106,87.77356259030611,347.7981035989281,30.74060058779655,1108.202043874971,6.941479396100677,24.70185679600156,308.38228286070904,920.2646861191349,1218.465681380718,1037.6591978658678,1315.746825464915,1201.69102827871,6.7400273610006005,1191.440801744739,953.786437081413,2.325647558733064
217,622.6836758150255,1195.7278284006802,979.7721879627933,1215.9603855805794,1445.149798944364,1190.757267939608,1229.2250946561087,838.0811341650242,8.496745029702511,249.1270522345328,37.43231919377828,572.2920871801598,442.05755459500995,87.32052936153558,348.77728140632604,30.80993359917902,1109.6931442061712,7.177166121463892,24.844589841020294,307.9974906947089,917.3864027536281,1215.06160733666,1031.7578245596892,1309.2777689906309,1196.6479941362697,7.189718151396453,1192.5934279352878,952.8836319179185,2.3601506138991497
218,622.6423635327484,1198.501179738759,980.5058865927763,1218.1786875800876,1444.8257247015135,1191.1125618315366,1228.7259818958382,835.769667354048,8.501624027389104,249.23428847932473,37.907395329284,573.9261976100216,443.32955006963914,87.22271057675025,349.5297837122253,30.903988675837333,1110.6785592767376,7.399429791463494,25.337219226046564,307.54422359629206,914.4473527531854,1211.3644426119602,1026.7300044863705,1302.2306550932308,1192.44369419144,7.286146931959735,1193.7518046183168,951.9342610345473,2.6687897031778722
219,621.6100000000001,1201.03,980.8200000000003,1219.37,1444.46,1192.0700000000002,1228.56,833.02,8.830000000000002,249.41000000000005,37.769999999999996,575.6700000000001,444.56,87.58000000000001,349.68999999999994,30.94000000000001,1111.68,7.68,25.990000000000002,307.1700000000001,911.26,1206.3700000000003,1022.4600000000002,1295.1900000000005,1190.46,7.1,1194.4000000000003,951.1799999999998,3.2699999999999996
220,620.6277513427702,1202.9719222144759,980.4872954915797,1220.549427177826,1443.078048828787,1193.3664825078438,1228.359811441212,830.2422852202557,9.184396097698526,249.39922243494192,36.96002189289727,576.5540530243255,445.4399707557805,88.4402279613768,349.1688121354106,30.895489715440398,1112.9416604360886,8.390212930076332,26.608306002571993,306.9188108909908,907.76515333556,1199.764786346914,1018.1200686696685,1288.6621199102342,1188.412986924489,6.755494674044977,1194.343998376684,950.4282035210401,3.777632483336228
221,620.5533958186235,1204.3924397294577,979.8624046043632,1222.8658877187318,1440.4782437347537,1194.5332980264834,1228.1194375651305,828.1776174867965,9.128753109389827,249.36594061480815,36.072399291955186,576.3042177167918,445.8779543015351,89.46331205413267,348.49873444019187,30.877827951581164,1114.177724300598,8.832470264218871,26.90632137108352,306.95249987965224,904.0141797344363,1192.1312984896228,1013.3344189451641,1282.769404772114,1184.7255396199837,6.653964514238074,1194.058395411004,949.1482248070254,3.5546402008109226
222,621.2744878736033,1205.4777215303757,979.7354530194351,1225.5446272742652,1437.3452889070957,1195.1412074011723,1227.8991100489782,826.4973218678651,8.278816563559596,249.57233310450704,35.64209681490606,575.7153286231674,446.1366890682435,90.18882969634974,348.3095107825338,31.126669420021397,1115.0657382977142,8.727260908282672,26.68532058037575,307.50516512006686,900.1122677738705,1184.3827593940473,1008.5000804432158,1277.2951652329566,1180.2767680795519,7.267783659953515,1193.9121540891233,947.347806813233,2.567867765745408
223,621.9385394222537,1206.3646606666944,980.8339812723377,1227.5765073238913,1434.6222915772819,1195.0505347456517,1227.6750032551095,824.7870256590835,6.610517555238126,250.0560764115878,35.605748609035025,575.7536542955993,446.59857323403895,90.48594603228851,348.60454294792095,31.74348064209841,1115.6902022428376,8.332506678767063,26.050742825943633,308.5949637188037,896.2523676231286,1177.1036251705498,1003.968233331147,1271.9525495849882,1175.8517487762713,8.6821572287606,1193.5894098048914,945.6119744135503,1.479491214342785
224,621.6691338910474,1207.1766149653874,983.1949770635143,1228.934940359174,1432.860565552299,1194.4202629768001,1227.279624724074,822.1213086231307,4.779248001551665,250.5578025473523,35.460449637299085,576.5648187996178,447.4271489791471,90.61358920490828,348.72709129499015,32.471302147559015,1116.5312895588206,7.992956534614117,25.406295387507846,309.8620472721449,892.6431312548027,1170.4966261148206,999.413135753588,1266.656256627594,1170.981233004374,10.379141733324927,1192.3004648341546,944.5173275440247,1.0096623371521634
225,620.3143262004968,1208.2169627835751,985.7542772533875,1229.4546318688863,1431.9307003435845,1193.4218525744952,1226.4049605736664,815.8559752675538,4.372193293042942,250.75594841588966,35.08365379997204,577.2473224352143,448.3965554959497,90.73434857584235,348.263125717637,32.7819378426029,1117.92444766313,7.834661046395597,25.141898359443882,310.78411608231596,889.2240294034566,1164.9441546781775,994.1018207210924,1261.5139682824083,1166.1606590329754,11.539184020083972,1189.7506892258134,943.8561884819771,0.9791476565011169
226,618.457130049881,1209.8770979623253,987.2905128103761,1229.240815138081,1431.1288599031836,1192.091672842866,1225.1413437349775,811.3071723055779,8.107116954094439,250.47375893969058,34.72608528175284,577.068893190323,449.3288775836572,90.73146953830711,347.4986873725876,32.45488449707308,1119.723040825332,7.707898375055676,25.36590774826793,311.31516931377286,885.4099987688808,1160.4230106836537,987.6522326145711,1255.9995840084935,1161.8220808045926,11.724539477694453,1186.204217674761,942.920022430158,0.7049208987697682
227,616.8682771448312,1211.8912243491131,987.4046243143547,1228.4858062098265,1429.7086618655092,1190.5192506335163,1224.0639915402485,809.1746902705991,22.763626991863077,249.62024940831887,34.46302280864121,576.2494357095885,450.079160908622,90.45839896294345,346.95287299219217,31.72673325097441,1121.3876158263388,7.404508762728987,25.9551900030063,311.7295431926285,880.973037414817,1156.3732676250263,980.640287622765,1249.6347377573634,1158.0223421283993,10.97311287941598,1182.2360672970838,941.3760199408013,0.023700933630063193
228,616.0499999999998,1213.3300000000002,986.6499999999999,1227.47,1427.2500000000002,1188.8500000000004,1223.65,806.0099999999999,63.439999999999976,248.23000000000002,34.03999999999999,575.71,450.37999999999994,89.91999999999999,346.98999999999995,31.040000000000003,1122.35,6.949999999999999,26.680000000000003,312.25999999999993,876.2699999999998,1151.9099999999999,974.1299999999999,1242.41,1154.4599999999998,9.599999999999998,1178.57,939.4199999999998,0.0
229,615.9826556565145,1213.335786095641,985.898706484496,1226.685249645165,1423.759640117435,1187.17892418312,1223.5659126961914,802.3428574374,156.84740392282384,246.58132788459696,33.18795476840135,576.1490138378832,449.87366133567554,89.3175561229365,347.6979510472826,30.65125028838297,1122.3372624897565,7.321678678879727,27.29881188135345,312.8664109214119,871.8251384892216,1146.2392891169322,968.6689512570616,1234.6595807911945,1150.7515402750091,7.931852181978331,1175.8915984786054,937.2894211261557,0.0
230,616.0928811906782,1212.037222864292,985.3968753516714,1226.63242487893,1419.5500600027422,1185.6273603623158,1222.8078917427629,798.2277484081831,338.1801419543082,245.1949530667016,32.172856404207316,577.2435897104059,448.6721831665379,88.97555435143666,348.9525388363213,30.496268510979093,1121.2991024802382,12.409159261873873,27.55344142970126,313.4327274345939,867.9275982196718,1139.1083949045046,963.970044035057,1226.6374959473487,1147.0092729662156,6.241405827192044,1174.3652033935448,934.7679942690886,0.0
231,615.502170242742,1210.2993774767406,984.7865759950938,1227.252663988124,1415.4443252429921,1184.3828306667356,1220.7272311690763,793.7280285541847,624.0489411666788,244.4006744129478,31.572651318236193,578.0266229911845,447.47453924203757,88.94415595929426,350.0791349858605,30.32668087716257,1120.08432696701,32.059034343816116,27.31796883930361,313.86416441342175,864.6861829793767,1130.9036574438721,959.5066295310346,1218.6505706672176,1143.3941622719567,4.965368500665121,1173.2104741767605,931.7637372012287,0.12514690430033945
232,613.6955260091981,1208.9791715580295,983.5976694063788,1227.9791898282294,1412.3130037061055,1183.309142727292,1217.596126113663,788.7753381550002,1000.7555795138305,244.17171309889625,31.72359222573324,577.7354699508664,446.96189686043044,88.87577958047665,350.3364749176536,29.954096027322173,1119.308353184728,87.36653544212234,26.757465902917957,314.08571593585106,861.8570343051642,1122.2811675865569,954.9416662524095,1210.858121466871,1139.6254768612014,4.516481771150442,1171.3433378109105,928.4770551681152,0.0
233,610.9996073515049,1208.3504209207183,981.7180669558963,1228.2351540704235,1410.4067552650563,1181.8188079624938,1214.485524300585,783.2977746125189,1415.2173125813226,244.28248998311747,32.391288515367734,576.4348432928747,447.2361367477251,88.39015682377192,349.6075639163681,29.43655563956373,1118.4457615923723,208.860030264036,26.328177252375976,314.1165551887152,858.793337514135,1113.880379172676,950.2783266343082,1203.1808976980676,1135.0699137689473,4.960341257523184,1168.3405445837132,925.3297623633763,0.0
234,608.4102330446176,1208.0185501235983,979.5261664314047,1228.0297872368028,1408.9238155377873,1179.3826374569908,1212.4111746933886,777.9709777943269,1769.2115579474598,244.6448118292027,32.94690800550754,574.9470061380513,447.79584369512366,87.7813984386932,348.706685741387,29.08055617865307,1116.582196563631,423.7501875752119,26.503971456084926,314.2480080727937,854.7789830704118,1106.2604296403633,945.6274827875801,1195.5147640536209,1129.495565687865,5.9590530491534714,1164.96192977952,922.7926298050348,0.0
235,606.5033141471675,1207.2357538225997,977.4268166432468,1227.641901481738,1406.4770917425435,1176.225882418872,1211.2246817124137,773.0642925276002,1965.4284280026707,245.129179719928,32.90384443585346,573.773208818446,448.17067907431976,87.7539580893934,348.5195256796917,29.116746190730435,1114.6420262665742,742.3335743883896,27.238376281142042,314.9260452677471,849.7001191549559,1099.31528622765,940.409075946897,1187.7107705210321,1123.2648591611246,7.930126486555882,1161.9447302036112,920.9755375929215,0.0
236,605.2756990079624,1205.6343886426962,975.7768976214844,1227.0664542330926,1402.2714433936726,1173.1190198336724,1210.1047224624901,769.7480294777254,1937.295069188849,245.37740545976118,32.26309644061268,572.8416155369514,448.25379647374535,88.4314966968766,349.0808295043855,29.52572358654287,1113.5841611753092,1132.0378081756803,27.98039733418736,316.20233145224233,844.2844326170465,1092.8519683562708,933.990938014489,1180.0090612003617,1117.213250799805,14.160339051829391,1159.3598963164836,919.4757044696438,0.32962318809317975
237,604.46,1203.4800000000002,974.8300000000002,1226.01,1396.49,1170.56,1208.37,765.6799999999997,1681.3999999999999,244.97,31.439999999999998,571.8599999999999,448.31000000000006,89.21,349.56999999999994,30.1,1113.44,1519.12,28.179999999999996,317.58,839.34,1086.81,926.2599999999999,1172.68,1111.9999999999998,33.029999999999994,1156.67,917.5299999999999,0.73
238,603.8832155502027,1201.3723235720415,974.6022296383665,1224.2969840600151,1389.9459294728351,1168.089362519788,1205.9857452778565,755.0660747787265,1273.8922990707852,243.76763861349613,30.83737208946558,570.7591722111524,448.7372941368886,89.42226650802661,349.07003434040115,30.639845834051457,1113.5874199509394,1810.5927523496935,27.806105873407592,318.32610455220924,834.7334727069851,1081.1028338091949,917.7395071228116,1165.3683728591539,1107.4441315018953,80.38231954193705,1153.2293277216722,914.4681747109403,1.2604511040575788
239,603.3872919931993,1199.6192026851575,974.6891149227577,1222.1854187084389,1383.5826453624115,1164.8604836307425,1203.2050116051541,747.3802967504193,832.7316398220084,242.00849383279305,30.31236884401028,569.5560149047384,449.6748608425282,89.15349598565906,347.4888070390711,31.0932876654285,1113.2167713788326,1913.6996253008936,27.144769035413027,318.06119172875987,829.5615559347233,1075.569718122232,909.1971092345857,1157.4115029578086,1102.8093867687965,181.12715213511635,1148.8300224874854,910.380608721758,1.828463762606513
240,602.6705235345178,1198.2551023438887,974.4052808169142,1219.9982603514338,1378.3023133927657,1160.8321769257018,1200.0699665996017,742.8517911314322,466.37544048750334,240.03991501025416,29.56561529271233,568.2368398130712,450.7168371342757,88.78494813394026,345.4873779222093,31.50786013210822,1112.263100038181,1784.1125356547684,26.4210174601018,316.94125311111156,823.4625420120705,1069.894453962451,901.3175093960311,1148.7828282445337,1097.6979501790724,357.2041149859316,1143.8432988712248,905.9716955793306,2.142371064709006
241,601.3985111356419,1197.0993838228385,973.2777565101599,1217.9305463576497,1374.458904600967,1156.673191027571,1196.3507053305707,737.8851408267269,225.62298044530382,238.13310597269518,28.635440862109693,566.8464704194726,451.1589415005718,88.51491180609067,343.7571749822193,31.873746983213607,1111.0966205521668,1451.6997667512528,25.808478439545294,315.49165103427555,816.9814184313802,1063.4615430445065,894.2846294830345,1139.967056537505,1092.2278050506447,619.4064571741416,1138.7657639793817,901.8191336567468,2.059410652735326
242,599.4657552605639,1195.8141596545554,971.3089299797257,1216.1100485578768,1371.6738486067172,1153.0781704152464,1191.8567713144275,733.1515637172072,95.89593936119934,236.50588175911614,27.975110296814393,565.5091456631951,450.546884029136,88.27985587520239,342.47738268802664,32.01560715715337,1109.8456695737336,1017.122304008703,25.52061825459703,314.266896217529,811.1849774238299,1055.666125577061,887.8335424953533,1131.4839836154074,1086.7544971952884,953.4261495361831,1133.8788032698785,897.9587857215374,1.789757976090992
243,597.1882703079945,1194.0355398398915,968.7203176068606,1214.7589086727764,1369.2358413884224,1150.1037697809345,1186.8744077849776,728.3482716283191,38.976404484893685,235.43706740743417,27.94857818393845,564.2519767538838,449.20721925612673,88.08466489231293,341.4029298083849,31.659318818583735,1108.0717494575715,612.5412766085375,25.733527270111054,313.4728510964654,806.739790269594,1046.6896958352115,881.8320683297468,1123.491699120468,1081.4031276649166,1302.0613938538847,1129.3220812787433,894.1678228176252,1.7002469478920204
244,594.8090315930266,1191.7806860931273,965.5589878303358,1213.7828842101844,1366.297320155066,1147.2237522219136,1181.8018225192027,723.4970350936536,17.932070305634817,234.7551156088308,28.386335021609316,562.8841326521122,447.87378126168016,87.90958277455745,340.42597535774325,30.780954375419977,1105.3711290730553,314.90919459259766,26.209851171268525,312.86896823454737,802.8784979251104,1037.222984245451,876.0276441994482,1115.379451847451,1075.8334380754688,1587.9306359543277,1125.0209241316963,890.1776836179898,1.880404963691383
245,592.2743717546605,1189.5487149966568,962.0140334026495,1212.6889727984521,1362.3524943346563,1144.114299203811,1177.0653140287725,718.4478924559002,10.35258349273636,233.8859295867443,29.027031733480968,561.3604427857528,446.9409579634641,87.64500491809933,339.70425503552474,29.531422696092182,1101.7371418980924,139.30860931267972,26.49595985941501,312.2632480644534,798.5708673311623,1028.1109523546108,870.1167637411394,1106.979999709211,1069.8614153408519,1727.9580805515966,1120.8228612517403,885.8873691627876,2.030456594353544
246,589.3899999999999,1187.8,958.3999999999999,1210.8299999999997,1357.4499999999998,1140.7399999999998,1172.8599999999997,712.6899999999999,7.489999999999999,232.37999999999994,29.769999999999992,559.8399999999999,446.25,87.29,339.37,28.05999999999999,1097.54,57.09999999999999,26.430000000000007,311.74,793.6,1019.7,863.6999999999999,1098.76,1063.55,1668.0100000000002,1116.3700000000001,881.3500000000001,1.7799999999999996
247,586.1702692090196,1186.324087074632,954.8358412730008,1207.8713714383655,1352.00467292939,1137.009221736444,1168.9264029123653,705.8949254874133,6.277681395922832,230.49705316082054,30.541220378344544,558.4885484656978,445.42810151014777,87.15924197732382,339.1411589152726,26.473204665939225,1093.2913916151115,24.086378956725245,26.46247400097041,311.5072402445361,788.7256197568316,1011.4878579740176,856.3130781346321,1091.0707380314211,1056.9255823055519,1419.0372911960749,1111.065642803501,876.6756391982159,1.101966489581173
