bp,B1: 0.1X JW_Sheared gDNA_1,B2: 0.1X JW_Sheared gDNA_2,B3: 0.1X JW_Sheared gDNA_3,B4: 0.1X JW_Sheared gDNA_4,B5: 0.1X JW_Sheared gDNA_5
363,952.183132004611,421.6908058068271,828.3158728080201,24.70309957999971,702.4670781056608
364,936.1287249799954,418.0603225907154,813.6518530091396,23.84067238082974,687.9736919408913
365,920.8097090283554,413.58310890226437,799.2793357593226,22.909999283678886,674.0652918213508
366,906.0010196904454,406.00628682052815,785.3628287562958,22.041908183814154,660.6431685864903
367,891.5299999999997,396.2900000000001,771.9799999999998,21.49,647.4899999999999
368,877.3029321754116,386.8463870420321,759.1186351578756,21.509741203757848,634.4349275550853
369,863.3516801358973,377.3544434161875,746.6068822329426,22.06919491623156,621.7397658861588
370,849.6581399609009,367.44730569200993,734.1706823171659,22.891211540431982,609.6549868675193
371,836.0778569681604,357.6929565873874,721.4749020546803,23.458872647019238,598.2094703433563
372,822.4000317917037,348.4310698247039,708.508037841554,23.41989438169196,586.9724354268897
373,808.4364027753562,339.7710886029681,695.4727171873681,22.65247427291411,575.3780804717436
374,794.193744509839,331.6498892988712,682.635269263758,21.452390242488118,563.3018611118125
375,779.832997754305,323.97723197330095,670.1421957672792,20.17456114303206,550.9091653815491
376,765.6435930519245,316.68685629755976,657.9674978290583,19.10516429870198,538.576292689796
377,751.7683575576243,309.81395639393696,646.0841626061149,18.27491944791643,526.3234598464038
378,738.1991652797695,303.42494217357626,634.4705139969083,17.582098190749885,514.0003227114267
379,724.7200109834399,297.52068259615834,623.1029169730591,16.921786204757105,501.5283388695441
380,711.1390914578042,291.95082492403463,611.9090625318951,16.325346116702008,489.118598295555
381,697.3656176594535,286.4188628482951,600.7847128013057,15.96683288291191,477.2722213883194
382,683.5294803285805,280.71771815312485,589.7959641038868,15.925045040708822,466.31128075541903
383,669.8460668573675,274.7409040832781,579.0792746863278,16.138955983575446,456.3242269533128
384,656.4976377522951,268.5286322504399,568.7462463628168,16.309881198477132,447.0265184660121
385,643.579654762964,262.1621579526088,558.7593708826587,16.162756279365112,438.125803428891
386,631.0970005059997,255.76377772545186,548.937085999005,15.525600110727835,429.40074229846863
387,618.9973283214093,249.60225744090224,539.1046845762532,14.490550975455944,420.75468345607993
388,607.2518821802488,244.00166951838656,529.1294811257237,13.282366677544532,412.116423776853
389,595.9279329508038,239.26781462722064,518.9669270624054,12.185852991780498,403.3650415543209
390,585.045263835607,235.4239383854423,508.6880695502543,11.324198290052609,394.3683924540692
391,574.5377254382076,232.21666249726852,498.47485005660343,10.651461501355156,385.0318143692333
392,564.1623380805653,229.2282465959116,488.6152850398003,10.014208056927302,375.48514208674993
393,553.67993534457,226.10152356235741,479.3029897408661,9.3216730241201,365.99051654162315
394,542.9990399298473,222.70434464992218,470.4812964929099,8.676652840569767,356.9092372321148
395,532.4251779553564,219.00269160178925,462.0800716963739,8.269771815077346,348.445617547335
396,522.4215392479205,214.9891638626555,453.9745883035536,8.291214374021413,340.5355918434614
397,512.8296939576821,210.5265417620715,445.74131407309005,8.69340764675848,332.48202223554205
398,503.9487937089427,205.87310771331454,437.62566657699745,9.319363921777196,324.2263548817292
399,496.741280309697,201.84520848485653,430.77035459208327,9.939393542686249,316.8196602722256
400,487.01,197.10999999999999,421.64000000000004,10.259999999999998,307.88999999999993
401,471.32999999999987,190.51999999999998,407.3399999999999,10.05,295.87999999999994
402,459.31927336698715,185.88719227442397,396.5919649053553,9.505534233671916,288.5233600244338
403,448.42913676425763,181.84992541070983,386.8603114410222,9.014343631247758,282.8834667366147
404,436.6371440769209,177.66152259082713,376.2775308154561,8.853033127978158,276.417913199229
405,425.5453534248072,174.35264702460745,366.46138612463346,9.068650922343181,269.67903694364446
406,415.0534437643465,171.9394560830134,357.4281388194022,9.384929430537678,262.08016661762275
407,405.2308139508799,169.92467962523605,349.1843531839895,9.594889226425188,253.6048508026594
408,396.4095156293842,167.5635588145345,341.71363251820895,9.612577741074432,244.8131420867494
409,388.55152975471026,164.11023680886962,334.40304233506924,9.409698097959778,236.23989570889694
410,380.5698768667854,159.46268765623938,326.60152062965403,8.885403535891006,228.25685320135213
411,372.5568549981959,154.16341881691287,318.0670312899729,8.049680822491515,221.12211507703705
412,367.34000013808577,149.1927788489494,309.2917426877788,7.214198403211467,215.00354078458392
413,364.02786167601334,144.88994855316582,300.90984744855325,6.753969635067033,209.7522704499897
414,359.62406006398896,141.0257829219806,293.2756820699892,6.829459440067676,205.00530829856552
415,351.6092892402396,137.04822558743464,286.20346444165205,7.26300107149678,200.28794979471655
416,342.5852689928828,132.77308572252846,279.04747223320146,7.864680341607625,195.16110174562783
417,334.46949340973106,128.50034029416517,271.62386038478735,8.542781509679699,189.59641548596076
418,326.50834382490024,124.83789982427537,264.4815654117666,9.291123064651066,184.00470414991702
419,318.5632187479537,121.96736398291448,258.26065602745444,10.010367596885791,178.69243580204443
420,310.57602332685167,119.66743830251217,253.1073167750548,10.60633250984091,173.67355686367682
421,302.4332314114314,117.47543576116102,248.59365944028417,11.051565293251493,168.74983882756337
422,294.1972942429982,115.02732715953275,243.96756893102526,11.438293709635458,163.82070087529013
423,285.91118349922755,112.24834366715885,238.630725566919,11.821381589211434,158.92371355859675
424,277.7088891385294,109.39691693941813,232.43717052211272,12.166725837972447,154.19040092201865
425,270.02465678250263,107.03493127736155,225.97558719594244,12.32953460178457,149.74664902294262
426,263.03894338632404,105.38150255838103,219.93583707670606,12.140168415030685,145.45642144296923
427,256.65271170901764,104.16305644684275,214.7587921445519,11.436287257548262,141.088799087131
428,250.57674763153412,102.62473050362009,210.3754817714441,10.122727472249224,136.5489138739742
429,244.61994566859036,100.26841645669862,206.38426917139782,8.443380010440668,131.95440784265188
430,238.68321727404737,97.14541545954683,202.27416851648866,6.880818900969538,127.4746343899011
431,232.7855475384652,93.91214621737782,197.6287804547542,5.980646471849232,123.24659301474449
432,227.3049238889222,91.17554183550847,192.41808607900904,5.908822727563932,119.5634158818115
433,222.578665096884,89.03947512385892,186.84919854826626,6.374671565092092,116.58887949314592
434,218.62914286631465,87.05817435048124,181.25421584958073,6.751889736928942,114.18332483701829
435,214.97830355696732,84.84935709903554,175.98167929035367,6.622733242868735,111.86577803853218
436,211.08037435554272,82.5393158968894,171.2762349998869,5.926274717624821,109.22815102010742
437,206.53362519763172,80.69334764123941,167.14889851406414,4.953828721830624,106.13842559445932
438,201.21774970208452,79.73753470632029,163.1883962082394,4.210089106428171,102.85911556016181
439,195.28260844828793,79.52269198760807,159.07668760055728,4.121194502824616,99.748446974134
440,189.08363891802045,79.42522330402595,154.72118399447717,4.814846326519997,97.03201540285016
441,183.08570706018378,78.70431489795773,150.26827834869954,5.878919428495885,94.56665768792537
442,177.7888576285592,76.87187945021562,146.08603582014385,6.699249833620281,92.17381031878482
443,173.43116748856772,73.68903331094153,142.5159281844061,6.880053456302781,89.75366662261789
444,169.69423478554475,69.1366679778768,139.58497894136477,6.629367301353589,87.34116368989358
445,166.13164368895426,63.61523398733971,137.00973237173443,6.400158172900797,85.02619426622337
446,162.500724116056,57.93864395001562,134.42258116336023,6.526457669768264,82.8844338607538
447,158.9103861926578,53.166328180753574,131.56793642375698,6.978485393388223,80.89621072026944
448,155.34680088107424,49.6838130791224,128.41435895086258,7.477594285187887,78.78972611484524
449,151.6632350865753,47.383084531918584,125.04726512935824,7.6915968587138295,76.2904790234358
450,147.6623098900816,45.89345723790023,121.58024494319201,7.368953971820978,73.2981356282715
451,143.35324735507587,44.99076303817661,118.04776686062426,6.479070407076266,70.00164877008513
452,138.95713987214668,44.48483542718828,114.57523774004211,5.282352060214418,66.75673523125975
453,134.7985926792471,44.12713048165192,111.38982524355382,4.26869846960572,63.941969375485314
454,131.0193869956452,43.524393501352414,108.65843628655304,3.9020586205646404,61.695322549351616
455,127.54917594957799,42.51832381044232,106.28022988471021,4.232936323659763,59.916839242234325
456,124.2139458776267,41.23635981203102,103.96739909032613,4.957951552630389,58.53092342629962
457,120.92466945754347,39.99037828473027,101.48265939114899,5.7058058299159695,57.86062094025835
458,117.60241224795584,38.93639509392318,98.73174403263904,6.308424698358712,57.585270235999204
459,114.249798980734,38.05281825366962,95.7938952371403,6.753231540375885,57.191797049196055
460,111.04504109318421,37.1909010254518,92.94129540399123,7.066042119239366,56.69615968628674
461,108.15617205634003,36.201350557650656,90.49291363953759,7.215055216613166,56.103170042821546
462,105.56207977891171,34.98425143378543,88.6031463103485,7.164345198335211,55.30948724312887
463,102.9859775139277,33.539150218162405,87.10063224358325,6.93689115618784,54.12129355591522
464,100.32447212523695,32.06406754026902,85.58027833059141,6.644418458512188,52.47758070009025
465,97.64699882263793,30.85672673895758,83.71555590061217,6.42763379027302,50.38005046055695
466,95.09952549618119,30.189265649996095,81.45099156660953,6.399216786880509,47.90305985279854
467,92.60348346976735,30.04860954529224,79.03916678981746,6.558182612004142,45.4259413095854
468,89.9665814546531,30.17354606954308,76.65921128252194,6.796567895307041,43.43195043568459
469,87.06392065842698,30.20170843714028,74.29724146418245,6.965831075122098,42.34517179725883
470,84.18077899216878,30.023810905627684,71.85457827410681,7.045700562101851,42.30198938765469
471,81.66892508658024,29.828238211740256,69.46802286009274,7.085282635428342,42.990400987018
472,79.71338034330647,29.874080292762258,67.46511828313625,7.122271849333322,43.75300951747633
473,78.10009659519721,30.047661701686483,66.09748379053538,7.070742665991757,43.899905410444504
474,76.59212860222038,30.015005415647813,65.39031468812054,6.828691731979298,43.21103461440859
475,75.06748876170997,29.498560451238227,65.13812448733357,6.3552725343716885,41.922930764055664
476,73.59433619939638,28.57768750416403,64.94199392513953,5.7374446022286785,40.5427663413804
477,72.32165731797498,27.479392370703437,64.4096820210134,5.102287236495301,39.2566346972188
478,71.37062605443768,26.446904918720833,63.2805210689712,4.604725170497192,38.04190259869634
479,70.72398567343653,25.636923910284487,61.53884952589653,4.415927518527174,36.857448023497966
480,70.1030763349439,25.04844923422275,59.46975653907781,4.6340349951715,35.80507291984695
481,69.13944337862186,24.607659742400525,57.39905513938647,5.211359521047461,34.96204988313701
482,67.52933948135752,24.220633122347067,55.59459310464062,5.96799859241271,34.26515105650937
483,65.22320703030954,23.776385191603215,54.49564142820187,6.842268260211402,33.52283458859027
484,62.41055256033502,23.13200153557005,54.01595259653558,7.656720574997191,32.66108932121588
485,59.49784591672409,22.14383456531083,53.501135029497405,8.167761938664917,31.776979194612075
486,57.0429488946347,20.796119189038727,52.54594970212906,8.531870657310991,30.977540220471653
487,55.37069751756533,19.405245092106856,51.17331435218148,9.072743599723447,30.25899892117391
488,54.46592659855939,18.49037850857471,49.6862631451732,9.884632675042871,29.547660953551418
489,53.988507067444345,18.37229030528023,48.30402307356305,10.256717941090239,28.84942878432472
490,53.583769626072005,18.914340787884726,47.243326819313054,9.947219389717446,28.234173945247996
491,52.984815447105056,19.714276368456257,46.57941336912783,9.242909318128541,27.773832421640815
492,52.067839147830746,20.4322358835766,46.04980595809019,8.639751169341679,27.457225459315072
493,50.81918558170941,20.90159666680085,45.44496943312439,8.297828902200266,27.15733569781689
494,49.31598128877846,21.011294543781727,44.76802853107353,8.046801925070856,26.720938584540093
495,47.713291044950914,20.636223410381948,44.27514777654782,7.527043993199507,26.076864227612706
496,46.184199576181136,19.94822406580374,44.01585733182236,6.73869983272841,25.360171867837707
497,44.92294629721749,19.276936211999786,43.69374246443673,5.996626677609736,24.77907794005389
498,44.138169803862624,18.933621463552527,42.7977690066965,5.7511890911561565,24.470563651937386
499,43.98542491616132,18.90563900969937,41.47313123536444,6.055405937210807,24.285401321886216
500,44.47000000000001,18.82,39.440000000000005,7.03,24.040000000000003
501,45.209999999999994,18.29,36.5,8.539999999999997,23.76
502,45.19465981633477,17.82598524845595,34.80895179469331,9.044628080836318,23.880905135986062
503,44.50652194669339,17.52063752153377,33.95508963804695,8.583560616688375,24.3146255882304
504,43.471474494518375,17.342625306076407,33.115882501298046,7.596846819384533,24.798291747588685
505,42.209619921414664,17.368935046882143,32.45952152584965,6.2628892262992055,25.052323319085446
506,40.8155085754548,17.59070811499369,32.07835295272589,4.8941108210524495,24.873766284784068
507,39.387437139707664,17.862403463640856,31.77897159224857,4.016295813452565,24.17903102440421
508,38.01310129539282,18.062823321663597,31.49164106363301,3.817976551034313,23.07642650736439
509,36.7722034736898,18.120039437810178,31.264418069130294,4.170740229993643,21.825325538964975
510,35.753433781596556,18.136822326731235,31.12444202717918,4.7523476137339955,20.67094968468097
511,35.02511986707457,18.286249824531936,31.075422941069554,5.201242906146463,19.811157729012397
512,34.53934279610944,18.66391968062831,31.069364838040773,5.402930781317971,19.26736661664476
513,34.18930110848283,19.253111350753045,31.04979122080113,5.381901350619636,18.986277822125004
514,33.80416176692872,19.80725901694154,30.977055644194575,5.334738992531484,18.85450590359089
515,33.23688558192709,20.085333369601614,30.819732484969467,5.4623273419970575,18.771393644133013
516,32.39422960040935,19.920880241130238,30.554537272082165,5.924033804783637,18.672700859534523
517,31.22685322725178,19.363504059721993,30.152112826999755,6.747129785773858,18.54605529585585
518,29.73747953066319,18.65168213600603,29.58370232276828,7.824769736296916,18.424524767078296
519,28.079423815198556,17.97396649723373,28.886530620895694,8.90410625472736,18.343990098062783
520,26.50045932050692,17.453784991721278,28.14456840943393,9.67862514728842,18.32256918219569
521,25.307276619513498,17.040391222786603,27.493280290634882,9.974369776807384,18.281950927685184
522,24.750700734292533,16.609937452501775,27.07235062631432,9.751230766581456,18.12277119948482
523,24.85770765703463,15.992269712838706,26.98330521551452,9.236865864088356,17.7775199430005
524,25.489976201644915,15.18865661612555,27.229734405706118,8.66932974721764,17.249254236236318
525,26.294634884402473,14.505257059420101,27.651951847864577,8.213396073044391,16.65154098447956
526,26.940487334941604,14.046026031601137,27.95634859693544,7.899662471219779,16.049294242993046
527,27.16241174951399,13.66352764697757,27.743415796210314,7.631790756276793,15.442749318533927
528,26.93161155542599,13.139285918870112,26.819461757656804,7.389920600998342,14.811991600918061
529,26.38300312775927,12.29544733342596,25.19334944063341,7.219056380878244,14.142742908052302
530,25.739506384328383,11.433956695825737,23.28692496611715,7.237678588995767,13.522054010094566
531,25.20223319322439,10.923557117270626,21.645112987410034,7.539093344799856,13.071379628292798
532,24.78548052839188,10.737901940868268,20.700394929338156,8.03507607880339,12.897981820282036
533,24.419641682315795,10.758197976422636,20.63508689697591,8.557529583706426,13.032025893795508
534,23.953983507476554,10.854440646182944,21.190475673604105,8.863051248380092,13.357709303705056
535,23.349076724421252,10.992577335334355,22.011043919449502,8.826206466665028,13.682492553702609
536,22.709119101360876,11.255468814304866,22.703295967255002,8.478524879110036,13.75178385261118
537,22.173214608755437,11.769170698076268,23.086175876622153,7.9707408702525475,13.418164618046685
538,21.874215145505566,12.64584389295395,23.142968395931568,7.527371612894239,12.633107175394764
539,21.769530997135593,13.720805219610524,22.936953240789812,7.3399739310106655,11.48724385412152
540,21.740882840309446,14.718044338476577,22.54833295692736,7.562445021591297,10.131045696678097
541,21.66542048140536,15.385804371213217,21.996923417082204,8.259030912205468,8.72141033672634
542,21.484988956629998,15.609038671170595,21.282053933039442,9.390193677115388,7.419597941546191
543,21.28713762212289,15.564336170105616,20.392491910059658,10.731638947063079,6.392252213422531
544,21.132383675859106,15.452945312248561,19.41474848108178,11.972763579774279,5.765936874706314
545,21.015542475048733,15.443355104961952,18.566931307890123,12.732215584537048,5.602629069543534
546,20.875995677514812,15.492607378819233,18.058448104268045,12.806003590815244,5.798656128614747
547,20.626041844844373,15.405849018727082,18.050549675049453,12.16534436713313,6.124614342974297
548,20.293799655401262,15.134353809888491,18.430230745324383,11.003116287346602,6.392815345083011
549,19.962833623232818,14.747816589544996,18.949564467786555,9.615218529037675,6.4964007113004145
550,19.709938843602,14.518394554618492,19.35321029484043,8.285063103199423,6.593146011424779
551,19.58335551949059,14.687265832758156,19.474252306746482,7.237706334174604,6.877532511691973
552,19.562689788763702,15.26756190443406,19.378480040666734,6.556188172995654,7.443777509335169
553,19.597281026109048,16.132780504798284,19.196079266135957,6.22280069802474,8.212978731546771
554,19.60744129106232,17.008533576253214,19.093121148813918,6.104677434993063,8.877981626847083
555,19.507438778622436,17.723444117560376,19.142345782242145,6.0824195589850625,9.219418522665961
556,19.212241379925253,18.207785860180536,19.32115024819849,6.070776468187294,9.146180828280869
557,18.67433097462379,18.373502336841966,19.526726859412353,6.111227727697472,8.869712871791265
558,17.891713567493703,18.120265730777255,19.630690125439788,6.2927570323407105,8.73283745667219
559,16.9901284376857,17.346305175836548,19.58748528019625,6.598013730954149,8.920601062546563
560,16.13696609595363,16.05384497160708,19.418908385336934,6.926058273538214,9.451155795297986
561,15.502126327560154,14.546634858729735,19.264028012278217,7.034153401775275,10.008035224839917
562,15.185175196977262,13.190791948303737,19.213562454409338,6.768147887847152,10.304052721168357
563,15.162453355294335,12.356233818055518,19.23542364134467,6.171733236818251,10.21343682088625
564,15.327062106167567,12.165870392077682,19.167120242905987,5.407166217702398,9.859748900326153
565,15.506565711430195,12.476149631646638,18.74216832780937,4.7328505651399615,9.592783478604346
566,15.613220743770126,13.004223515158138,17.889487721194136,4.342130432501937,9.611444516664806
567,15.63077569526169,13.412004231468014,16.703138251209392,4.36563382382839,9.957412002047699
568,15.642741673310708,13.504025103148347,15.516445106093377,4.818814358917228,10.33603358721918
569,15.746730662412881,13.20263324638746,14.684905751444962,5.61971220217796,10.385716315673836
570,15.965645241925577,12.647823244343945,14.345898476717759,6.50117806568066,9.933626363583073
571,16.25424307838034,12.05450395301753,14.479485820619901,7.153603990277068,9.047974759707559
572,16.468589570229902,11.689712681141762,14.849905171793614,7.267996992678727,8.185614518603414
573,16.55673790567436,11.672053940088155,15.243548628613656,6.771291765504046,7.743019764033115
574,16.587619015978834,11.936093026909674,15.508159760356163,5.871189774135833,7.966959185724556
575,16.671004925656202,12.311909230329919,15.592446727113048,4.930796014443506,8.718506459803743
576,16.918863953659198,12.588721130516648,15.511704624824194,4.371681655228358,9.584893922872643
577,17.29827791013476,12.721393078708346,15.273726425060142,4.355339461522691,10.0726536477654
578,17.70159016198567,12.75079780296579,14.891928696829286,4.860147653178195,9.847748617385674
579,17.965233167369913,12.78273122558878,14.414911185180689,5.581290373394456,9.29276335823579
580,17.970027641142398,12.887602036947605,13.948173799662028,6.230736612219915,8.78622060588839
581,17.722860967716503,13.026895211728492,13.700690578574447,6.705022873662922,8.330302531144088
582,17.291345896672365,13.188273751306978,13.812430851179926,7.058091789627963,7.840888675382759
583,16.79691734246299,13.410957742026609,14.302705315008472,7.505766395121365,7.2052197467854135
584,16.30567968024824,13.719548483459734,14.98048634982792,8.092216141548143,6.612253341010323
585,15.828418132065828,14.104127667790081,15.498524218843142,8.697615112241396,6.425271881951835
586,15.307251406510957,14.395266896773402,15.539301330657377,9.047089955142612,6.488465003177202
587,14.678054340317148,14.385426495287724,14.889262000790962,8.87075127018492,6.465687269049034
588,13.989030312843472,14.030183338522074,13.719342211277624,8.233720989418586,6.320513881289239
589,13.339727263511842,13.445099837107287,12.350973452026087,7.365457573818881,6.136694035743134
590,12.879504340851797,13.030625607255367,11.21618408004236,6.673781909497003,6.090022976144423
591,12.679522203056038,13.05822272568061,10.6147779150031,6.427963767996159,6.24133127483669
592,12.679227360776949,13.527526289346493,10.615139403393686,6.643174756846196,6.458847622813487
593,12.733081867186852,14.142327014547938,11.092144646559714,7.179616050139479,6.583615089790264
594,12.648870513802516,14.397784379383332,11.779268675694656,7.7938494982447954,6.466441340240655
595,12.401733981351427,14.075785297506226,12.518793320098093,8.372003548456764,6.137700005825349
596,12.08180334794808,13.190111509050421,13.228206223406172,8.87624715312251,5.712488565209447
597,11.904634160572158,12.13023229473439,13.89885462204884,9.295764699781582,5.254987787343922
598,12.076984898984442,11.312477991192184,14.506138037800659,9.612592993642574,4.8102939522193475
599,12.67156459776831,10.903330697715907,14.9178790706477,9.766545614464661,4.415679191171388
600,13.614132309432533,10.894127040620246,15.017041033869415,9.733005912989908,4.175258225833677
601,14.625757408415128,11.063567795808503,14.748171587200702,9.559929165394045,4.300297014559644
602,15.404052511186542,11.289305489188429,14.18976320355304,9.338531638934816,4.88246191901497
603,15.661740772929242,11.570712652878367,13.542570365196635,9.188234046688969,5.864063379655118
604,15.31925885745331,11.937988752429554,12.944006745638442,9.140028184958453,6.976376316635852
605,14.456961679718914,12.405931411897138,12.470170774706302,9.15912077861961,7.849786814283242
606,13.352004589805679,12.811646558493436,12.084239751478998,9.145400376622758,8.24856246424284
607,12.311606604899577,12.97491288307708,11.723000541286977,9.005178194750929,8.073246674436264
608,11.513771372248947,12.866167773809062,11.367923221015637,8.740714911352448,7.509981268544391
609,10.996890715321813,12.591886574490669,11.043551258474151,8.414888300635157,6.829048603525756
610,10.586981649361789,12.453556483663645,10.838157759873907,8.166551718417322,6.34550399028179
611,10.15550574074691,12.635493723897852,10.82764626474029,8.084851934139628,6.23153426356839
612,9.665348940867922,13.146506269678522,11.05908056949119,8.187360317220396,6.475914240380237
613,9.237653085613735,13.780240740136062,11.496837388056685,8.425393116976151,6.881298154126547
614,9.082343068538856,14.21632680490441,12.033230261230978,8.715215156164813,7.158715501501279
615,9.313259212038547,14.296335608489608,12.448152535718423,9.01914201380236,7.19731387165365
616,9.954810144626581,13.99417001725313,12.506224962658436,9.324497834710183,7.005469273799216
617,10.847645086286443,13.526818039324125,12.07981464394585,9.64143658687731,6.763263125502502
618,11.766643457833748,13.15010951120303,11.180853244450459,9.9680378629845,6.61282783099398
619,12.439879824659675,13.080292049958887,10.064221309328262,10.265262210349137,6.5330611324819445
620,12.717485685139929,13.368187601824374,9.020553043794763,10.467049350212807,6.472764298717967
621,12.621740863942222,13.850977653355702,8.334320951735675,10.480391219440719,6.375614697766727
622,12.329495672551822,14.203572751443136,8.104355277464261,10.23115912630216,6.2863085192778785
623,12.10701253162725,14.017840029379359,8.273273928313225,9.677008192108477,6.303379048901455
624,12.058981360627715,13.125445494644008,8.680828561947564,8.8969796972026,6.340246200837767
625,12.166992865877964,11.567348926236468,9.147479066627104,8.033735457946097,6.221334652671732
626,12.211520908688268,9.798718866690406,9.605778650708329,7.263481724173913,5.759320545441958
627,11.997437415625853,8.35060979158907,10.052859915851382,6.726276404933873,4.88224378530741
628,11.51966530013579,7.6658128096350175,10.569792674725605,6.451822034741557,3.8067388428343367
629,10.865033900291097,7.882319112739451,11.22349058545325,6.4006673089945885,2.839857294576841
630,10.208123128353156,8.710003991055832,12.033531665670036,6.460055230586072,2.3469334616541198
631,9.65028109204466,9.720019877007088,12.855769243220932,6.567337185959719,2.5066688762932823
632,9.217161650372967,10.43289227132919,13.409546370711887,6.712353289724859,3.3015259475137015
633,8.887458011802398,10.733474198018635,13.448923170235387,6.915227712004874,4.466790032394194
634,8.609201112524056,10.725693480020444,12.827948445809092,7.200925698795082,5.625708252518808
635,8.293266165016744,10.65796106066901,11.782467684646784,7.5471029887761425,6.459513054964996
636,7.839223047403873,10.730923707423463,10.704446785297424,7.889594815138925,6.767269882163595
637,7.146897367618403,10.89823433353036,10.09666783845447,8.089049648851176,6.621995930038746
638,6.177888600620459,11.044346701521624,10.245953457702976,7.999956668585509,6.210250470738288
639,4.999117995798761,11.015757675848326,11.051614766757837,7.494077160214956,5.8218423905292145
640,3.816249933523481,10.795655410311381,12.167156937300723,6.592859284449884,5.642021512027748
641,2.956398213841116,10.507750823512387,13.062237855694685,5.47832226970863,5.728824526205523
642,2.700507936838606,10.317058484855671,13.42924886359909,4.500179316504545,5.972453162740639
643,3.2350130536192543,10.389983138482759,13.15906283164992,4.065976011974709,6.179434631626729
644,4.388017207561625,10.783757952150276,12.490258916685198,4.375016005798,6.225416535798321
645,5.81810379424839,11.498733105519841,11.757007158701636,5.42735795672398,6.0610952413244705
646,7.042061160503726,12.475247298899005,11.215849157794924,6.823926797855902,5.796533437894367
647,7.717198123391606,13.619532970096587,10.987470181750359,8.098814261615239,5.539363486717161
648,7.81662710754918,14.794050106450316,10.97006687524147,8.81642723997439,5.332075270757811
649,7.504329113874113,15.78279451844605,11.028530073018672,8.794902759957148,5.126988630995403
650,7.112681329767547,16.29194150570256,11.019225718996607,8.140426857676726,4.789405156075864
651,6.902942244137515,16.07743880601408,10.82216785703914,7.084216738518567,4.249774507060224
652,7.06032589498503,14.986210304349825,10.341494195574809,5.916405522587977,3.5073649708100607
653,7.630638477306703,13.209875224182356,9.530902389432605,4.830050951520308,2.6987632215611814
654,8.560794232004373,11.119579664357522,8.387188557270779,3.967847598944413,2.0118031659340874
655,9.637525088045955,9.24793340546061,6.993247166636659,3.4300040449755507,1.6274987955790923
656,10.586510374853745,8.008678333992204,5.615705689249112,3.3655467092308236,1.6559820454214171
657,11.084915074989322,7.492252327260108,4.841934636869614,4.028921175774258,2.063219439401205
658,10.94315024263594,7.557650651788373,4.6885148524652775,5.19596416748791,2.7407896943021064
659,10.15617132179934,7.8398781311502885,4.470450058311853,6.086076863996221,3.509112976898563
660,8.907397894705369,8.149174358029443,4.220803950177528,6.623130692109284,4.169382282287525
661,7.5123412922243045,8.459326536003953,4.473454908288648,7.224289570048799,4.521086469086376
662,6.280461736046059,8.904181385486824,5.24050135648428,7.854376830549977,4.433431956360474
663,5.477005433220338,9.626179361788932,6.292188051683416,8.273113334532695,3.8525429672078997
664,5.201832226906762,10.514081688542477,7.390473396960685,8.255206226764647,2.912482191661193
665,5.4367898195191025,11.361299426953495,8.328920785394619,7.803259636836645,1.8084836102280377
666,5.985306492075555,11.894370853086286,8.98123118418248,7.443515130467202,0.7652742993564158
667,6.613184437252313,12.007371399768106,9.28464039104048,7.541738103111767,0.0
668,7.074656831383838,11.845159683330019,9.252813134352062,8.119604223946506,0.0
669,7.214429044249503,11.586983754244729,8.959890005356836,8.975725184015797,0.0
670,6.969841773175237,11.410907348119876,8.52584899377436,9.749489120667889,0.17908695280326684
671,6.404416183807323,11.368821100840647,8.062065220990206,10.162958903230809,1.0043868001361431
672,5.661964456220697,11.457403253770817,7.656831580529215,10.040238159030258,1.946068223088174
673,4.963990494121405,11.719092872752654,7.315360139711451,9.46928576891389,2.888489529357248
674,4.501460254920829,12.17382536145227,7.042214515178478,8.660587755427695,3.7481957740614407
675,4.323870341713427,12.745373164374652,6.902963193941588,7.944338163180264,4.468970240867882
676,4.376184387815595,13.279831267192097,6.90595713676274,7.539127555395477,4.956213465199568
677,4.478329883475774,13.532359620494004,6.951788365896143,7.451616788632197,5.052868095279456
678,4.493855566920416,13.380015451001709,6.881524695040572,7.539539273720955,4.6948177083307545
679,4.35389108240676,12.838579660816947,6.511124400893517,7.5511627369594265,3.9286629888896303
680,4.1474465826542275,12.07823411067565,5.880805081128363,7.378327107611186,2.973717246812962
681,4.053530528164828,11.343231132545915,5.173933324581286,7.0198325365181224,2.1153663363323814
682,4.254970469198805,10.815083315224555,4.6472767012843255,6.592839900886916,1.4725819948641208
683,4.840571458925916,10.59609349890409,4.5211698063462356,6.233808725418879,1.0506384780562774
684,5.608370929509992,10.611054405741472,4.830070124947252,6.016999987404284,0.6802295265328676
685,6.283761893996093,10.681999031442073,5.537430025436455,5.96567911345253,0.23454233792337997
686,6.569476580797758,10.511749184377077,6.540272938520268,6.032162073302805,0.0
687,6.383690722227804,9.906912800086612,7.658693979311759,6.140810160487931,0.0
688,5.882620430692949,8.824554022963321,8.639138789888927,6.197184721346213,0.0
689,5.253174047924007,7.517978325249705,9.252634561282608,6.148053752472707,0.0
690,4.6629196721123805,6.419467671165906,9.33546535129411,5.981363741048365,0.0
691,4.079271553800747,5.892382384599438,9.018436345581305,5.7700031626704416,0.15173677227525098
692,3.410920088262256,6.162077837256394,8.55342912537571,5.623334603788062,1.0780794544252652
693,2.633222034815955,7.0748344923690745,8.214458887977397,5.662705476641152,2.0791918043136777
